ID	Time	DS	Capture name
Ind. 836	95	S	Cap:t=95
Ind. 838	95	S	Cap:t=95
Ind. 839	95	S	Cap:t=95
Ind. 844	95	I	Cap:t=95
Ind. 845	95	S	Cap:t=95
Ind. 846	95	I	Cap:t=95
Ind. 853	95	S	Cap:t=95
Ind. 855	95	S	Cap:t=95
Ind. 856	95	S	Cap:t=95
Ind. 857	95	S	Cap:t=95
Ind. 859	95	S	Cap:t=95
Ind. 861	95	S	Cap:t=95
Ind. 261	100	I	Cap:t=100
Ind. 373	100	I	Cap:t=100
Ind. 408	100	I	Cap:t=100
Ind. 448	100	S	Cap:t=100
Ind. 463	100	S	Cap:t=100
Ind. 480	100	S	Cap:t=100
Ind. 529	100	S	Cap:t=100
Ind. 534	100	S	Cap:t=100
Ind. 543	100	I	Cap:t=100
Ind. 551	100	I	Cap:t=100
Ind. 586	100	I	Cap:t=100
Ind. 625	100	I	Cap:t=100
Ind. 639	100	S	Cap:t=100
Ind. 651	100	I	Cap:t=100
Ind. 664	100	I	Cap:t=100
Ind. 673	100	S	Cap:t=100
Ind. 676	100	S	Cap:t=100
Ind. 677	100	I	Cap:t=100
Ind. 692	100	S	Cap:t=100
Ind. 700	100	S	Cap:t=100
Ind. 705	100	S	Cap:t=100
Ind. 707	100	S	Cap:t=100
Ind. 713	100	S	Cap:t=100
Ind. 720	100	S	Cap:t=100
Ind. 721	100	I	Cap:t=100
Ind. 727	100	S	Cap:t=100
Ind. 729	100	S	Cap:t=100
Ind. 730	100	S	Cap:t=100
Ind. 731	100	I	Cap:t=100
Ind. 734	100	I	Cap:t=100
Ind. 736	100	I	Cap:t=100
Ind. 739	100	I	Cap:t=100
Ind. 742	100	I	Cap:t=100
Ind. 745	100	I	Cap:t=100
Ind. 749	100	S	Cap:t=100
Ind. 750	100	S	Cap:t=100
Ind. 759	100	S	Cap:t=100
Ind. 761	100	S	Cap:t=100
Ind. 763	100	S	Cap:t=100
Ind. 765	100	S	Cap:t=100
Ind. 766	100	I	Cap:t=100
Ind. 767	100	S	Cap:t=100
Ind. 768	100	S	Cap:t=100
Ind. 769	100	I	Cap:t=100
Ind. 770	100	I	Cap:t=100
Ind. 772	100	I	Cap:t=100
Ind. 775	100	S	Cap:t=100
Ind. 779	100	S	Cap:t=100
Ind. 790	100	S	Cap:t=100
Ind. 796	100	I	Cap:t=100
Ind. 807	100	I	Cap:t=100
Ind. 809	100	S	Cap:t=100
Ind. 811	100	I	Cap:t=100
Ind. 816	100	S	Cap:t=100
Ind. 818	100	I	Cap:t=100
Ind. 822	100	I	Cap:t=100
Ind. 825	100	S	Cap:t=100
Ind. 826	100	S	Cap:t=100
Ind. 827	100	S	Cap:t=100
Ind. 830	100	S	Cap:t=100
Ind. 836	100	S	Cap:t=100
Ind. 841	100	S	Cap:t=100
Ind. 842	100	S	Cap:t=100
Ind. 844	100	I	Cap:t=100
Ind. 845	100	I	Cap:t=100
Ind. 846	100	I	Cap:t=100
Ind. 847	100	S	Cap:t=100
Ind. 848	100	S	Cap:t=100
Ind. 851	100	I	Cap:t=100
Ind. 856	100	I	Cap:t=100
Ind. 858	100	S	Cap:t=100
Ind. 860	100	S	Cap:t=100
Ind. 861	100	S	Cap:t=100
Ind. 867	100	S	Cap:t=100
Ind. 868	100	S	Cap:t=100
Ind. 869	100	S	Cap:t=100
Ind. 872	100	S	Cap:t=100
Ind. 874	100	I	Cap:t=100
Ind. 878	100	S	Cap:t=100
Ind. 879	100	S	Cap:t=100
Ind. 884	100	S	Cap:t=100
Ind. 885	100	S	Cap:t=100
Ind. 886	100	S	Cap:t=100
Ind. 889	100	S	Cap:t=100
Ind. 891	100	S	Cap:t=100
Ind. 892	100	S	Cap:t=100
Ind. 893	100	S	Cap:t=100
Ind. 897	100	S	Cap:t=100
Ind. 901	100	S	Cap:t=100
Ind. 902	100	S	Cap:t=100
Ind. 903	100	S	Cap:t=100
Ind. 905	100	S	Cap:t=100
Ind. 908	100	S	Cap:t=100
Ind. 909	100	S	Cap:t=100
Ind. 910	100	S	Cap:t=100
Ind. 912	100	S	Cap:t=100
Ind. 913	100	S	Cap:t=100
Ind. 914	100	S	Cap:t=100
Ind. 915	100	S	Cap:t=100
Ind. 916	100	S	Cap:t=100
